Sample in Buffer,Sample in Window,TRIGGER,us_sensor_0_i/after_echo_count_ff[31:0],object_det_OBUF
31844,31844,0,000580ca,0
31845,31845,0,000580cb,0
31846,31846,0,000580cc,0
31847,31847,0,000580cd,0
31848,31848,0,000580ce,0
31849,31849,0,000580cf,0
31850,31850,0,000580d0,0
31851,31851,0,000580d1,0
31852,31852,0,000580d2,0
31853,31853,0,000580d3,0
31854,31854,0,000580d4,0
31855,31855,0,000580d5,0
31856,31856,0,000580d6,0
31857,31857,0,000580d7,0
31858,31858,0,000580d8,0
31859,31859,0,000580d9,0
31860,31860,0,000580da,0
31861,31861,0,000580db,0
31862,31862,0,000580dc,0
31863,31863,0,000580dd,0
31864,31864,0,000580de,0
31865,31865,0,000580df,0
31866,31866,0,000580e0,0
31867,31867,0,000580e1,0
31868,31868,0,000580e2,0
31869,31869,0,000580e3,0
31870,31870,0,000580e4,0
31871,31871,0,000580e5,0
31872,31872,0,000580e6,0
31873,31873,0,000580e7,0
31874,31874,0,000580e8,0
31875,31875,0,000580e9,0
31876,31876,0,000580ea,0
31877,31877,0,000580eb,0
31878,31878,0,000580ec,0
31879,31879,0,000580ed,0
31880,31880,0,000580ee,0
31881,31881,0,000580ef,0
31882,31882,0,000580f0,0
31883,31883,0,000580f1,0
31884,31884,0,000580f2,0
31885,31885,0,000580f3,0
31886,31886,0,000580f4,0
31887,31887,0,000580f5,0
31888,31888,0,000580f6,0
31889,31889,0,000580f7,0
31890,31890,0,000580f8,0
31891,31891,0,000580f9,0
31892,31892,0,000580fa,0
31893,31893,0,000580fb,0
31894,31894,0,000580fc,0
31895,31895,0,000580fd,0
31896,31896,0,000580fe,0
31897,31897,0,000580ff,0
31898,31898,0,00058100,0
31899,31899,0,00058101,0
31900,31900,0,00058102,0
31901,31901,0,00058103,0
31902,31902,0,00058104,0
31903,31903,0,00058105,0
31904,31904,0,00058106,0
31905,31905,0,00058107,0
31906,31906,0,00058108,0
31907,31907,0,00058109,0
31908,31908,0,0005810a,0
31909,31909,0,0005810b,0
31910,31910,0,0005810c,0
31911,31911,0,0005810d,0
31912,31912,0,0005810e,0
31913,31913,0,0005810f,0
31914,31914,0,00058110,0
31915,31915,0,00058111,0
31916,31916,0,00058112,0
31917,31917,0,00058113,0
31918,31918,0,00058114,0
31919,31919,0,00058115,0
31920,31920,0,00058116,0
31921,31921,0,00058117,0
31922,31922,0,00058118,0
31923,31923,0,00058119,0
31924,31924,0,0005811a,0
31925,31925,0,0005811b,0
31926,31926,0,0005811c,0
31927,31927,0,0005811d,0
31928,31928,0,0005811e,0
31929,31929,0,0005811f,0
31930,31930,0,00058120,0
31931,31931,0,00058121,0
31932,31932,0,00058122,0
31933,31933,0,00058123,0
31934,31934,0,00058124,0
31935,31935,0,00058125,0
31936,31936,0,00058126,0
31937,31937,0,00058127,0
31938,31938,0,00058128,0
31939,31939,0,00058129,0
31940,31940,0,0005812a,0
31941,31941,0,0005812b,0
31942,31942,0,0005812c,0
31943,31943,0,0005812d,0
31944,31944,0,0005812e,0
31945,31945,0,0005812f,0
31946,31946,0,00058130,0
31947,31947,0,00058131,0
31948,31948,0,00058132,0
31949,31949,0,00058133,0
31950,31950,0,00058134,0
31951,31951,0,00058135,0
31952,31952,0,00058136,0
31953,31953,0,00058137,0
31954,31954,0,00058138,0
31955,31955,0,00058139,0
31956,31956,0,0005813a,0
31957,31957,0,0005813b,0
31958,31958,0,0005813c,0
31959,31959,0,0005813d,0
31960,31960,0,0005813e,0
31961,31961,0,0005813f,0
31962,31962,0,00058140,0
31963,31963,0,00058141,0
31964,31964,0,00058142,0
31965,31965,0,00058143,0
31966,31966,0,00058144,0
31967,31967,0,00058145,0
31968,31968,0,00058146,0
31969,31969,0,00058147,0
31970,31970,0,00058148,0
31971,31971,0,00058149,0
31972,31972,0,0005814a,0
31973,31973,0,0005814b,0
31974,31974,0,0005814c,0
31975,31975,0,0005814d,0
31976,31976,0,0005814e,0
31977,31977,0,0005814f,0
31978,31978,0,00058150,0
31979,31979,0,00058151,0
31980,31980,0,00058152,0
31981,31981,0,00058153,0
31982,31982,0,00058154,0
31983,31983,0,00058155,0
31984,31984,0,00058156,0
31985,31985,0,00058157,0
31986,31986,0,00058158,0
31987,31987,0,00058159,0
31988,31988,0,0005815a,0
31989,31989,0,0005815b,0
31990,31990,0,0005815c,0
31991,31991,0,0005815d,0
31992,31992,0,0005815e,0
31993,31993,0,0005815f,0
31994,31994,0,00058160,0
31995,31995,0,00058161,0
31996,31996,0,00058162,0
31997,31997,0,00058163,0
31998,31998,0,00058164,0
31999,31999,0,00058165,0
32000,32000,0,00058166,0
32001,32001,0,00058167,0
32002,32002,0,00058168,0
32003,32003,0,00058169,0
32004,32004,0,0005816a,0
32005,32005,0,0005816b,0
32006,32006,0,0005816c,0
32007,32007,0,0005816d,0
32008,32008,0,0005816e,0
32009,32009,0,0005816f,0
32010,32010,0,00058170,0
32011,32011,0,00058171,0
32012,32012,0,00058172,0
32013,32013,0,00058173,0
32014,32014,0,00058174,0
32015,32015,0,00058175,0
32016,32016,0,00058176,0
32017,32017,0,00058177,0
32018,32018,0,00058178,0
32019,32019,0,00058179,0
32020,32020,0,0005817a,0
32021,32021,0,0005817b,0
32022,32022,0,0005817c,0
32023,32023,0,0005817d,0
32024,32024,0,0005817e,0
32025,32025,0,0005817f,0
32026,32026,0,00058180,0
32027,32027,0,00058181,0
32028,32028,0,00058182,0
32029,32029,0,00058183,0
32030,32030,0,00058184,0
32031,32031,0,00058185,0
32032,32032,0,00058186,0
32033,32033,0,00058187,0
32034,32034,0,00058188,0
32035,32035,0,00058189,0
32036,32036,0,0005818a,0
32037,32037,0,0005818b,0
32038,32038,0,0005818c,0
32039,32039,0,0005818d,0
32040,32040,0,0005818e,0
32041,32041,0,0005818f,0
32042,32042,0,00058190,0
32043,32043,0,00058191,0
32044,32044,0,00058192,0
32045,32045,0,00058193,0
32046,32046,0,00058194,0
32047,32047,0,00058195,0
32048,32048,0,00058196,0
32049,32049,0,00058197,0
32050,32050,0,00058198,0
32051,32051,0,00058199,0
32052,32052,0,0005819a,0
32053,32053,0,0005819b,0
32054,32054,0,0005819c,0
32055,32055,0,0005819d,0
32056,32056,0,0005819e,0
32057,32057,0,0005819f,0
32058,32058,0,000581a0,0
32059,32059,0,000581a1,0
32060,32060,0,000581a2,0
32061,32061,0,000581a3,0
32062,32062,0,000581a4,0
32063,32063,0,000581a5,0
32064,32064,0,000581a6,0
32065,32065,0,000581a7,0
32066,32066,0,000581a8,0
32067,32067,0,000581a9,0
32068,32068,0,000581aa,0
32069,32069,0,000581ab,0
32070,32070,0,000581ac,0
32071,32071,0,000581ad,0
32072,32072,0,000581ae,0
32073,32073,0,000581af,0
32074,32074,0,000581b0,0
32075,32075,0,000581b1,0
32076,32076,0,000581b2,0
32077,32077,0,000581b3,0
32078,32078,0,000581b4,0
32079,32079,0,000581b5,0
32080,32080,0,000581b6,0
32081,32081,0,000581b7,0
32082,32082,0,000581b8,0
32083,32083,0,000581b9,0
32084,32084,0,000581ba,0
32085,32085,0,000581bb,0
32086,32086,0,000581bc,0
32087,32087,0,000581bd,0
32088,32088,0,000581be,0
32089,32089,0,000581bf,0
32090,32090,0,000581c0,0
32091,32091,0,000581c1,0
32092,32092,0,000581c2,0
32093,32093,0,000581c3,0
32094,32094,0,000581c4,0
32095,32095,0,000581c5,0
32096,32096,0,000581c6,0
32097,32097,0,000581c7,0
32098,32098,0,000581c8,0
32099,32099,0,000581c9,0
32100,32100,0,000581ca,0
32101,32101,0,000581cb,0
32102,32102,0,000581cc,0
32103,32103,0,000581cd,0
32104,32104,0,000581ce,0
32105,32105,0,000581cf,0
32106,32106,0,000581d0,0
32107,32107,0,000581d1,0
32108,32108,0,000581d2,0
32109,32109,0,000581d3,0
32110,32110,0,000581d4,0
32111,32111,0,000581d5,0
32112,32112,0,000581d6,0
32113,32113,0,000581d7,0
32114,32114,0,000581d8,0
32115,32115,0,000581d9,0
32116,32116,0,000581da,0
32117,32117,0,000581db,0
32118,32118,0,000581dc,0
32119,32119,0,000581dd,0
32120,32120,0,000581de,0
32121,32121,0,000581df,0
32122,32122,0,000581e0,0
32123,32123,0,000581e1,0
32124,32124,0,000581e2,0
32125,32125,0,000581e3,0
32126,32126,0,000581e4,0
32127,32127,0,000581e5,0
32128,32128,0,000581e6,0
32129,32129,0,000581e7,0
32130,32130,0,000581e8,0
32131,32131,0,000581e9,0
32132,32132,0,000581ea,0
32133,32133,0,000581eb,0
32134,32134,0,000581ec,0
32135,32135,0,000581ed,0
32136,32136,0,000581ee,0
32137,32137,0,000581ef,0
32138,32138,0,000581f0,0
32139,32139,0,000581f1,0
32140,32140,0,000581f2,0
32141,32141,0,000581f3,0
32142,32142,0,000581f4,0
32143,32143,0,000581f5,0
32144,32144,0,000581f6,0
32145,32145,0,000581f7,0
32146,32146,0,000581f8,0
32147,32147,0,000581f9,0
32148,32148,0,000581fa,0
32149,32149,0,000581fb,0
32150,32150,0,000581fc,0
32151,32151,0,000581fd,0
32152,32152,0,000581fe,0
32153,32153,0,000581ff,0
32154,32154,0,00058200,0
32155,32155,0,00058201,0
32156,32156,0,00058202,0
32157,32157,0,00058203,0
32158,32158,0,00058204,0
32159,32159,0,00058205,0
32160,32160,0,00058206,0
32161,32161,0,00058207,0
32162,32162,0,00058208,0
32163,32163,0,00058209,0
32164,32164,0,0005820a,0
32165,32165,0,0005820b,0
32166,32166,0,0005820c,0
32167,32167,0,0005820d,0
32168,32168,0,0005820e,0
32169,32169,0,0005820f,0
32170,32170,0,00058210,0
32171,32171,0,00058211,0
32172,32172,0,00058212,0
32173,32173,0,00058213,0
32174,32174,0,00058214,0
32175,32175,0,00058215,0
32176,32176,0,00058216,0
32177,32177,0,00058217,0
32178,32178,0,00058218,0
32179,32179,0,00058219,0
32180,32180,0,0005821a,0
32181,32181,0,0005821b,0
32182,32182,0,0005821c,0
32183,32183,0,0005821d,0
32184,32184,0,0005821e,0
32185,32185,0,0005821f,0
32186,32186,0,00058220,0
32187,32187,0,00058221,0
32188,32188,0,00058222,0
32189,32189,0,00058223,0
32190,32190,0,00058224,0
32191,32191,0,00058225,0
32192,32192,0,00058226,0
32193,32193,0,00058227,0
32194,32194,0,00058228,0
32195,32195,0,00058229,0
32196,32196,0,0005822a,0
32197,32197,0,0005822b,0
32198,32198,0,0005822c,0
32199,32199,0,0005822d,0
32200,32200,0,0005822e,0
32201,32201,0,0005822f,0
32202,32202,0,00058230,0
32203,32203,0,00058231,0
32204,32204,0,00058232,0
32205,32205,0,00058233,0
32206,32206,0,00058234,0
32207,32207,0,00058235,0
32208,32208,0,00058236,0
32209,32209,0,00058237,0
32210,32210,0,00058238,0
32211,32211,0,00058239,0
32212,32212,0,0005823a,0
32213,32213,0,0005823b,0
32214,32214,0,0005823c,0
32215,32215,0,0005823d,0
32216,32216,0,0005823e,0
32217,32217,0,0005823f,0
32218,32218,0,00058240,0
32219,32219,0,00058241,0
32220,32220,0,00058242,0
32221,32221,0,00058243,0
32222,32222,0,00058244,0
32223,32223,0,00058245,0
32224,32224,0,00058246,0
32225,32225,0,00058247,0
32226,32226,0,00058248,0
32227,32227,0,00058249,0
32228,32228,0,0005824a,0
32229,32229,0,0005824b,0
32230,32230,0,0005824c,0
32231,32231,0,0005824d,0
32232,32232,0,0005824e,0
32233,32233,0,0005824f,0
32234,32234,0,00058250,0
32235,32235,0,00058251,0
32236,32236,0,00058252,0
32237,32237,0,00058253,0
32238,32238,0,00058254,0
32239,32239,0,00058255,0
32240,32240,0,00058256,0
32241,32241,0,00058257,0
32242,32242,0,00058258,0
32243,32243,0,00058259,0
32244,32244,0,0005825a,0
32245,32245,0,0005825b,0
32246,32246,0,0005825c,0
32247,32247,0,0005825d,0
32248,32248,0,0005825e,0
32249,32249,0,0005825f,0
32250,32250,0,00058260,0
32251,32251,0,00058261,0
32252,32252,0,00058262,0
32253,32253,0,00058263,0
32254,32254,0,00058264,0
32255,32255,0,00058265,0
32256,32256,0,00058266,0
32257,32257,0,00058267,0
32258,32258,0,00058268,0
32259,32259,0,00058269,0
32260,32260,0,0005826a,0
32261,32261,0,0005826b,0
32262,32262,0,0005826c,0
32263,32263,0,0005826d,0
32264,32264,0,0005826e,0
32265,32265,0,0005826f,0
32266,32266,0,00058270,0
32267,32267,0,00058271,0
32268,32268,0,00058272,0
32269,32269,0,00058273,0
32270,32270,0,00058274,0
32271,32271,0,00058275,0
32272,32272,0,00058276,0
32273,32273,0,00058277,0
32274,32274,0,00058278,0
32275,32275,0,00058279,0
32276,32276,0,0005827a,0
32277,32277,0,0005827b,0
32278,32278,0,0005827c,0
32279,32279,0,0005827d,0
32280,32280,0,0005827e,0
32281,32281,0,0005827f,0
32282,32282,0,00058280,0
32283,32283,0,00058281,0
32284,32284,0,00058282,0
32285,32285,0,00058283,0
32286,32286,0,00058284,0
32287,32287,0,00058285,0
32288,32288,0,00058286,0
32289,32289,0,00058287,0
32290,32290,0,00058288,0
32291,32291,0,00058289,0
32292,32292,0,0005828a,0
32293,32293,0,0005828b,0
32294,32294,0,0005828c,0
32295,32295,0,0005828d,0
32296,32296,0,0005828e,0
32297,32297,0,0005828f,0
32298,32298,0,00058290,0
32299,32299,0,00058291,0
32300,32300,0,00058292,0
32301,32301,0,00058293,0
32302,32302,0,00058294,0
32303,32303,0,00058295,0
32304,32304,0,00058296,0
32305,32305,0,00058297,0
32306,32306,0,00058298,0
32307,32307,0,00058299,0
32308,32308,0,0005829a,0
32309,32309,0,0005829b,0
32310,32310,0,0005829c,0
32311,32311,0,0005829d,0
32312,32312,0,0005829e,0
32313,32313,0,0005829f,0
32314,32314,0,000582a0,0
32315,32315,0,000582a1,0
32316,32316,0,000582a2,0
32317,32317,0,000582a3,0
32318,32318,0,000582a4,0
32319,32319,0,000582a5,0
32320,32320,0,000582a6,0
32321,32321,0,000582a7,0
32322,32322,0,000582a8,0
32323,32323,0,000582a9,0
32324,32324,0,000582aa,0
32325,32325,0,000582ab,0
32326,32326,0,000582ac,0
32327,32327,0,000582ad,0
32328,32328,0,000582ae,0
32329,32329,0,000582af,0
32330,32330,0,000582b0,0
32331,32331,0,000582b1,0
32332,32332,0,000582b2,0
32333,32333,0,000582b3,0
32334,32334,0,000582b4,0
32335,32335,0,000582b5,0
32336,32336,0,000582b6,0
32337,32337,0,000582b7,0
32338,32338,0,000582b8,0
32339,32339,0,000582b9,0
32340,32340,0,000582ba,0
32341,32341,0,000582bb,0
32342,32342,0,000582bc,0
32343,32343,0,000582bd,0
32344,32344,0,000582be,0
32345,32345,0,000582bf,0
32346,32346,0,000582c0,0
32347,32347,0,000582c1,0
32348,32348,0,000582c2,0
32349,32349,0,000582c3,0
32350,32350,0,000582c4,0
32351,32351,0,000582c5,0
32352,32352,0,000582c6,0
32353,32353,0,000582c7,0
32354,32354,0,000582c8,0
32355,32355,0,000582c9,0
32356,32356,0,000582ca,0
32357,32357,0,000582cb,0
32358,32358,0,000582cc,0
32359,32359,0,000582cd,0
32360,32360,0,000582ce,0
32361,32361,0,000582cf,0
32362,32362,0,000582d0,0
32363,32363,0,000582d1,0
32364,32364,0,000582d2,0
32365,32365,0,000582d3,0
32366,32366,0,000582d4,0
32367,32367,0,000582d5,0
32368,32368,0,000582d6,0
32369,32369,0,000582d7,0
32370,32370,0,000582d8,0
32371,32371,0,000582d9,0
32372,32372,0,000582da,0
32373,32373,0,000582db,0
32374,32374,0,000582dc,0
32375,32375,0,000582dd,0
32376,32376,0,000582de,0
32377,32377,0,000582df,0
32378,32378,0,000582e0,0
32379,32379,0,000582e1,0
32380,32380,0,000582e2,0
32381,32381,0,000582e3,0
32382,32382,0,000582e4,0
32383,32383,0,000582e5,0
32384,32384,0,000582e6,0
32385,32385,0,000582e7,0
32386,32386,0,000582e8,0
32387,32387,0,000582e9,0
32388,32388,0,000582ea,0
32389,32389,0,000582eb,0
32390,32390,0,000582ec,0
32391,32391,0,000582ed,0
32392,32392,0,000582ee,0
32393,32393,0,000582ef,0
32394,32394,0,000582f0,0
32395,32395,0,000582f1,0
32396,32396,0,000582f2,0
32397,32397,0,000582f3,0
32398,32398,0,000582f4,0
32399,32399,0,000582f5,0
32400,32400,0,000582f6,0
32401,32401,0,000582f7,0
32402,32402,0,000582f8,0
32403,32403,0,000582f9,0
32404,32404,0,000582fa,0
32405,32405,0,000582fb,0
32406,32406,0,000582fc,0
32407,32407,0,000582fd,0
32408,32408,0,000582fe,0
32409,32409,0,000582ff,0
32410,32410,0,00058300,0
32411,32411,0,00058301,0
32412,32412,0,00058302,0
32413,32413,0,00058303,0
32414,32414,0,00058304,0
32415,32415,0,00058305,0
32416,32416,0,00058306,0
32417,32417,0,00058307,0
32418,32418,0,00058308,0
32419,32419,0,00058309,0
32420,32420,0,0005830a,0
32421,32421,0,0005830b,0
32422,32422,0,0005830c,0
32423,32423,0,0005830d,0
32424,32424,0,0005830e,0
32425,32425,0,0005830f,0
32426,32426,0,00058310,0
32427,32427,0,00058311,0
32428,32428,0,00058312,0
32429,32429,0,00058313,0
32430,32430,0,00058314,0
32431,32431,0,00058315,0
32432,32432,0,00058316,0
32433,32433,0,00058317,0
32434,32434,0,00058318,0
32435,32435,0,00058319,0
32436,32436,0,0005831a,0
32437,32437,0,0005831b,0
32438,32438,0,0005831c,0
32439,32439,0,0005831d,0
32440,32440,0,0005831e,0
32441,32441,0,0005831f,0
32442,32442,0,00058320,0
32443,32443,0,00058321,0
32444,32444,0,00058322,0
32445,32445,0,00058323,0
32446,32446,0,00058324,0
32447,32447,0,00058325,0
32448,32448,0,00058326,0
32449,32449,0,00058327,0
32450,32450,0,00058328,0
32451,32451,0,00058329,0
32452,32452,0,0005832a,0
32453,32453,0,0005832b,0
32454,32454,0,0005832c,0
32455,32455,0,0005832d,0
32456,32456,0,0005832e,0
32457,32457,0,0005832f,0
32458,32458,0,00058330,0
32459,32459,0,00058331,0
32460,32460,0,00058332,0
32461,32461,0,00058333,0
32462,32462,0,00058334,0
32463,32463,0,00058335,0
32464,32464,0,00058336,0
32465,32465,0,00058337,0
32466,32466,0,00058338,0
32467,32467,0,00058339,0
32468,32468,0,0005833a,0
32469,32469,0,0005833b,0
32470,32470,0,0005833c,0
32471,32471,0,0005833d,0
32472,32472,0,0005833e,0
32473,32473,0,0005833f,0
32474,32474,0,00058340,0
32475,32475,0,00058341,0
32476,32476,0,00058342,0
32477,32477,0,00058343,0
32478,32478,0,00058344,0
32479,32479,0,00058345,0
32480,32480,0,00058346,0
32481,32481,0,00058347,0
32482,32482,0,00058348,0
32483,32483,0,00058349,0
32484,32484,0,0005834a,0
32485,32485,0,0005834b,0
32486,32486,0,0005834c,0
32487,32487,0,0005834d,0
32488,32488,0,0005834e,0
32489,32489,0,0005834f,0
32490,32490,0,00058350,0
32491,32491,0,00058351,0
32492,32492,0,00058352,0
32493,32493,0,00058353,0
32494,32494,0,00058354,0
32495,32495,0,00058355,0
32496,32496,0,00058356,0
32497,32497,0,00058357,0
32498,32498,0,00058358,0
32499,32499,0,00058359,0
32500,32500,0,0005835a,0
32501,32501,0,0005835b,0
32502,32502,0,0005835c,0
32503,32503,0,0005835d,0
32504,32504,0,0005835e,0
32505,32505,0,0005835f,0
32506,32506,0,00058360,0
32507,32507,0,00058361,0
32508,32508,0,00058362,0
32509,32509,0,00058363,0
32510,32510,0,00058364,0
32511,32511,0,00058365,0
32512,32512,0,00058366,0
32513,32513,0,00058367,0
32514,32514,0,00058368,0
32515,32515,0,00058369,0
32516,32516,0,0005836a,0
32517,32517,0,0005836b,0
32518,32518,0,0005836c,0
32519,32519,0,0005836d,0
32520,32520,0,0005836e,0
32521,32521,0,0005836f,0
32522,32522,0,00058370,0
32523,32523,0,00058371,0
32524,32524,0,00058372,0
32525,32525,0,00058373,0
32526,32526,0,00058374,0
32527,32527,0,00058375,0
32528,32528,0,00058376,0
32529,32529,0,00058377,0
32530,32530,0,00058378,0
32531,32531,0,00058379,0
32532,32532,0,0005837a,0
32533,32533,0,0005837b,0
32534,32534,0,0005837c,0
32535,32535,0,0005837d,0
32536,32536,0,0005837e,0
32537,32537,0,0005837f,0
32538,32538,0,00058380,0
32539,32539,0,00058381,0
32540,32540,0,00058382,0
32541,32541,0,00058383,0
32542,32542,0,00058384,0
32543,32543,0,00058385,0
32544,32544,0,00058386,0
32545,32545,0,00058387,0
32546,32546,0,00058388,0
32547,32547,0,00058389,0
32548,32548,0,0005838a,0
32549,32549,0,0005838b,0
32550,32550,0,0005838c,0
32551,32551,0,0005838d,0
32552,32552,0,0005838e,0
32553,32553,0,0005838f,0
32554,32554,0,00058390,0
32555,32555,0,00058391,0
32556,32556,0,00058392,0
32557,32557,0,00058393,0
32558,32558,0,00058394,0
32559,32559,0,00058395,0
32560,32560,0,00058396,0
32561,32561,0,00058397,0
32562,32562,0,00058398,0
32563,32563,0,00058399,0
32564,32564,0,0005839a,0
32565,32565,0,0005839b,0
32566,32566,0,0005839c,0
32567,32567,0,0005839d,0
32568,32568,0,0005839e,0
32569,32569,0,0005839f,0
32570,32570,0,000583a0,0
32571,32571,0,000583a1,0
32572,32572,0,000583a2,0
32573,32573,0,000583a3,0
32574,32574,0,000583a4,0
32575,32575,0,000583a5,0
32576,32576,0,000583a6,0
32577,32577,0,000583a7,0
32578,32578,0,000583a8,0
32579,32579,0,000583a9,0
32580,32580,0,000583aa,0
32581,32581,0,000583ab,0
32582,32582,0,000583ac,0
32583,32583,0,000583ad,0
32584,32584,0,000583ae,0
32585,32585,0,000583af,0
32586,32586,0,000583b0,0
32587,32587,0,000583b1,0
32588,32588,0,000583b2,0
32589,32589,0,000583b3,0
32590,32590,0,000583b4,0
32591,32591,0,000583b5,0
32592,32592,0,000583b6,0
32593,32593,0,000583b7,0
32594,32594,0,000583b8,0
32595,32595,0,000583b9,0
32596,32596,0,000583ba,0
32597,32597,0,000583bb,0
32598,32598,0,000583bc,0
32599,32599,0,000583bd,0
32600,32600,0,000583be,0
32601,32601,0,000583bf,0
32602,32602,0,000583c0,0
32603,32603,0,000583c1,0
32604,32604,0,000583c2,0
32605,32605,0,000583c3,0
32606,32606,0,000583c4,0
32607,32607,0,000583c5,0
32608,32608,0,000583c6,0
32609,32609,0,000583c7,0
32610,32610,0,000583c8,0
32611,32611,0,000583c9,0
32612,32612,0,000583ca,0
32613,32613,0,000583cb,0
32614,32614,0,000583cc,0
32615,32615,0,000583cd,0
32616,32616,0,000583ce,0
32617,32617,0,000583cf,0
32618,32618,0,000583d0,0
32619,32619,0,000583d1,0
32620,32620,0,000583d2,0
32621,32621,0,000583d3,0
32622,32622,0,000583d4,0
32623,32623,0,000583d5,0
32624,32624,0,000583d6,0
32625,32625,0,000583d7,0
32626,32626,0,000583d8,0
32627,32627,0,000583d9,0
32628,32628,0,000583da,0
32629,32629,0,000583db,0
32630,32630,0,000583dc,0
32631,32631,0,000583dd,0
32632,32632,0,000583de,0
32633,32633,0,000583df,0
32634,32634,0,000583e0,0
32635,32635,0,000583e1,0
32636,32636,0,000583e2,0
32637,32637,0,000583e3,0
32638,32638,0,000583e4,0
32639,32639,0,000583e5,0
32640,32640,0,000583e6,0
32641,32641,0,000583e7,0
32642,32642,0,000583e8,0
32643,32643,0,000583e9,0
32644,32644,0,000583ea,0
32645,32645,0,000583eb,0
32646,32646,0,000583ec,0
32647,32647,0,000583ed,0
32648,32648,0,000583ee,0
32649,32649,0,000583ef,0
32650,32650,0,000583f0,0
32651,32651,0,000583f1,0
32652,32652,0,000583f2,0
32653,32653,0,000583f3,0
32654,32654,0,000583f4,0
32655,32655,0,000583f5,0
32656,32656,0,000583f6,0
32657,32657,0,000583f7,0
32658,32658,0,000583f8,0
32659,32659,0,000583f9,0
32660,32660,0,000583fa,0
32661,32661,0,000583fb,0
32662,32662,0,000583fc,0
32663,32663,0,000583fd,0
32664,32664,0,000583fe,0
32665,32665,0,000583ff,0
32666,32666,0,00058400,0
32667,32667,0,00058401,0
32668,32668,0,00058402,0
32669,32669,0,00058403,0
32670,32670,0,00058404,0
32671,32671,0,00058405,0
32672,32672,0,00058406,0
32673,32673,0,00058407,0
32674,32674,0,00058408,0
32675,32675,0,00058409,0
32676,32676,0,0005840a,0
32677,32677,0,0005840b,0
32678,32678,0,0005840c,0
32679,32679,0,0005840d,0
32680,32680,0,0005840e,0
32681,32681,0,0005840f,0
32682,32682,0,00058410,0
32683,32683,0,00058411,0
32684,32684,0,00058412,0
32685,32685,0,00058413,0
32686,32686,0,00058414,0
32687,32687,0,00058415,0
32688,32688,0,00058416,0
32689,32689,0,00058417,0
32690,32690,0,00058418,0
32691,32691,0,00058419,0
32692,32692,0,0005841a,0
32693,32693,0,0005841b,0
32694,32694,0,0005841c,0
32695,32695,0,0005841d,0
32696,32696,0,0005841e,0
32697,32697,0,0005841f,0
32698,32698,0,00058420,0
32699,32699,0,00058421,0
32700,32700,0,00058422,0
32701,32701,0,00058423,0
32702,32702,0,00058424,0
32703,32703,0,00058425,0
32704,32704,0,00058426,0
32705,32705,0,00058427,0
32706,32706,0,00058428,0
32707,32707,0,00058429,0
32708,32708,0,0005842a,0
32709,32709,0,0005842b,0
32710,32710,0,0005842c,0
32711,32711,0,0005842d,0
32712,32712,0,0005842e,0
32713,32713,0,0005842f,0
32714,32714,0,00058430,0
32715,32715,0,00058431,0
32716,32716,0,00058432,0
32717,32717,0,00058433,0
32718,32718,0,00058434,0
32719,32719,0,00058435,0
32720,32720,0,00058436,0
32721,32721,0,00058437,0
32722,32722,0,00058438,0
32723,32723,0,00058439,0
32724,32724,0,0005843a,0
32725,32725,0,0005843b,0
32726,32726,0,0005843c,0
32727,32727,0,0005843d,0
32728,32728,0,0005843e,0
32729,32729,0,0005843f,0
32730,32730,0,00058440,0
